Status,State_Parcel_ID,County_ID,Address,Dir,Street,Type,Full_Address,Zip,Structures,Code_Enforcement_Order,Recent_Hearing_Date,Date_of_Last_Compliance,Last_Compliance_Type,Last_Compliance_Completed_By,X,Y,ESRI_OID
CLOSED,71-08-02-377-005.000-026,018-1036-1565,1128,W,Lincoln,WAY,1128 W Lincoln WAY,46616,"Duplex, Garage",In Compliance: Outcome Complete,2014/10/28 00:00:00+00,2015/10/02 00:00:00+00,Demolished,City,-86.2671178849999,41.683039766,113
CLOSED,71-08-02-330-041.000-026,018-1077-3231,1203,W,Lincoln,WAY,1203 W Lincoln WAY,46628,,In Compliance: Outcome Complete,2012/03/15 00:00:00+00,2014/05/12 00:00:00+00,Repaired,Private,-86.267529724,41.6838466040001,114
CLOSED,71-08-02-376-009.000-026,018-1036-1542,1212,W,Lincoln,WAY,1212 W Lincoln WAY,46628,,In Compliance: Outcome Complete,2012/03/15 00:00:00+00,2014/05/08 00:00:00+00,Repaired,Private,-86.2680275279999,41.6833198300001,115
CLOSED,71-08-02-376-006.000-026,018-1036-1539,1224,W,Lincoln,WAY,1224 W Lincoln WAY,46628,,In Compliance: Outcome Complete,2013/08/28 00:00:00+00,2014/06/20 00:00:00+00,Demolished,City,-86.268462547,41.6834591410001,116
CLOSED,71-08-02-376-003.000-026,018-1037-1592,1236,W,Lincoln,WAY,1236 W Lincoln WAY,46628,,In Compliance: Outcome Complete,2013/09/26 00:00:00+00,2014/09/26 00:00:00+00,Demolished,City,-86.268952821,41.6836357490001,117
CLOSED,71-08-02-307-018.000-026,018-1078-3276,1237,W,Lincoln,WAY,1237 W Lincoln WAY,46628,House,In Compliance: Outcome Complete,2017/02/21 00:00:00+00,2017/06/05 00:00:00+00,Repaired,Private,-86.2692805679999,41.68437061,118
CLOSED,71-08-02-376-002.000-026,018-1037-1591,1238,W,Lincoln,WAY,1238 W Lincoln WAY,46628,"House, Garage",In Compliance: Outcome Complete,2013/12/19 00:00:00+00,2016/04/28 00:00:00+00,Demolished,City,-86.2691027509999,41.683679629,119
CLOSED,71-08-02-307-017.000-026,018-1078-3275,1241,W,Lincoln,WAY,1241 W Lincoln WAY,46628,House,In Compliance: Outcome Complete,2013/08/06 00:00:00+00,2016/01/22 00:00:00+00,Demolished,City,-86.269401183,41.684385988,120
CLOSED,71-08-03-428-008.000-026,018-2073-2694,1631,W,Lincoln,WAY,1631 W Lincoln WAY,46628,"House, Garage",In Compliance: Outcome Complete,2015/03/31 00:00:00+00,2015/09/18 00:00:00+00,Demolished,City,-86.27533293,41.6861887750001,121
CLOSED,71-08-03-284-007.000-026,018-2072-2646,1917,W,Lincoln,WAY,1917 W Lincoln WAY,46617,,In Compliance: Outcome Complete,2013/06/27 00:00:00+00,2014/04/11 00:00:00+00,Demolished,City,-86.278359095,41.6870618450001,122
CLOSED,71-08-03-260-004.000-026,018-2032-1045,2206,W,Lincoln,WAY,2206 W Lincoln WAY,46628,,In Compliance: Outcome Complete,2012/02/14 00:00:00+00,2013/12/30 00:00:00+00,Demolished,Private,-86.281591609,41.6873481900001,123
CLOSED,71-08-02-403-001.000-026,018-1071-3018,818,,Cottage Grove,AVE,818 Cottage Grove AVE,46616,"House, Fence, Shed",In Compliance: Outcome Complete,2015/02/19 00:00:00+00,2015/10/02 00:00:00+00,Demolished,City,-86.262155524,41.6867306940001,124
CLOSED,71-08-09-376-036.000-026,018-4091-3362,737,S,Edison,AVE,737 S Edison AVE,46619,"House, Shed",In Compliance: Outcome Complete,2015/11/10 00:00:00+00,2015/11/10 00:00:00+00,Repaired,Private,-86.306033476,41.6670225060001,125
CLOSED,71-09-18-133-007.000-026,018-6025-0673,1026,,Clover,ST,1026 Clover ST,46615,House,In Compliance: Outcome Complete,2015/04/28 00:00:00+00,2016/04/08 00:00:00+00,Demolished,City,-86.226332688,41.6634686620001,126
CLOSED,71-08-12-331-001.000-026,018-3021-0760,212,E,South,ST,212 E South ST,46601,"House, Garage",In Compliance: Outcome Complete,2015/06/18 00:00:00+00,2017/11/03 00:00:00+00,Repaired,Private,-86.247981956,41.6694669460001,127
CLOSED,71-08-10-405-023.000-026,018-4023-0797,605,S,Philippa,ST,605 S Philippa ST,46619,"House, Fence",In Compliance: Outcome Complete,2015/10/01 00:00:00+00,2015/10/01 00:00:00+00,Repaired,Private,-86.28246411,41.6688949050001,128
CLOSED,71-09-08-353-006.000-026,018-6069-2353,722,S,23rd,ST,722 S 23rd ST,46615,House,In Compliance: Outcome Complete,2015/04/30 00:00:00+00,2016/03/15 00:00:00+00,Demolished,City,-86.213725924,41.668647451,129
CLOSED,71-08-10-434-016.000-026,018-4005-0162,505,S,Kosciuszko,ST,505 S Kosciuszko ST,46619,"House, Fence",In Compliance: Outcome Complete,2018/04/19 00:00:00+00,2018/08/28 00:00:00+00,Repaired,Private,-86.274504328,41.670064176,130
CLOSED,71-09-06-352-013.000-026,018-5078-2745,1217,E,Miner,ST,1217 E Miner ST,46617,"House, Garage, Retaining Wall",In Compliance: Outcome Complete,2015/06/04 00:00:00+00,2016/09/20 00:00:00+00,Repaired,Private,-86.232376412,41.6829162340001,131
CLOSED,71-09-17-204-022.000-026,018-6057-1973,933,S,33rd,ST,933 S 33rd ST,46615,"House, Garage",In Compliance: Outcome Complete,2018/03/13 00:00:00+00,2019/03/01 00:00:00+00,Demolished,City,-86.201793037,41.664576428,132
CLOSED,71-08-13-328-019.000-026,018-7033-128701,317,E,Dubail,AVE,317 E Dubail AVE,46613,House,In Compliance: Outcome Complete,2013/07/02 00:00:00+00,2015/09/16 00:00:00+00,Demolished,City,-86.245355278,41.6570957660001,133
CLOSED,71-09-08-451-012.000-026,018-6076-2665,746,S,29th,ST,746 S 29th ST,46615,House,In Compliance: Outcome Complete,2019/08/22 00:00:00+00,2020/10/27 00:00:00+00,Repaired,Private,-86.2064792099999,41.6679282700001,134
CLOSED,71-09-08-454-003.000-026,018-6087-3086,710,S,32nd,ST,710 S 32nd ST,46615,"H​ouse, Garage​, Deck",In Compliance: Outcome Complete,2020/10/15 00:00:00+00,2020/10/15 00:00:00+00,Repaired,Private,-86.202308418,41.6690079110001,135
CLOSED,71-08-09-378-043.000-026,018-4092-3378,801,S,Sheridan,ST,801 S Sheridan ST,46619,"House, Fence",In Compliance: Outcome Complete,2018/08/21 00:00:00+00,2018/11/06 00:00:00+00,Repaired,Private,-86.303602401,41.666332251,136
CLOSED,71-09-05-428-003.000-026,018-5184-7009,716,,Patterson,DR,716 Patterson DR,46615,"House, Garage",In Compliance: Outcome Complete,2018/01/25 00:00:00+00,2020/03/11 00:00:00+00,Demolished,Private,-86.200162898,41.685286342,137
CLOSED,71-08-14-202-002.000-026,018-8021-0842,1008-1010,W,SAMPLE,ST,1008-1010 W SAMPLE ST,46619,"Commercial, Fences",In Compliance: Outcome Complete,2020/01/20 00:00:00+00,2022/09/23 00:00:00+00,Demolished,Private,-86.264098863,41.664473738,138
CLOSED,71-08-09-481-021.000-026,018-4107-3923,3220,,Revere,PL,3220 Revere PL,46619,"House, Shed",In Compliance: Outcome Complete,2017/11/07 00:00:00+00,2018/11/23 00:00:00+00,Demolished,City,-86.29404618,41.6654572630001,139
CLOSED,71-08-02-376-021.000-026,018-1037-1629,532,,Euclid,ST,532 Euclid ST,46628,"House, Garage, Fence",In Compliance: Outcome Complete,2017/11/30 00:00:00+00,2018/09/20 00:00:00+00,Demolished,Private,-86.268895872,41.6823650040001,140
CLOSED,71-08-02-376-032.000-026,018-1036-1547,1217,,Poplar,ST,1217 Poplar ST,46628,House,In Compliance: Outcome Complete,,2018/06/21 00:00:00+00,Repaired,Private,-86.26868197,41.683171207,141
CLOSED,71-08-09-409-028.000-026,018-4077-2814,3605,,Ford,ST,3605 Ford ST,46619,House,Moved To RSVP,2018/10/09 00:00:00+00,,,,-86.2987387639999,41.668439838,142
CLOSED,71-08-04-201-017.000-026,018-2193-7250,3502,W,Lincoln,WAY,3502 W Lincoln WAY,46628,,In Compliance: Outcome Complete,,2014/08/25 00:00:00+00,Repaired,Private,-86.298515212,41.6922498420001,143
CLOSED,71-09-18-182-017.000-026,018-7072-265301,1402,E,Lincoln,WAY,1402 E Lincoln WAY,46613,,In Compliance: Outcome Complete,2014/04/29 00:00:00+00,2015/09/12 00:00:00+00,Repaired,Private,-86.2281188379999,41.659356926,144
CLOSED,71-08-12-409-019.000-026,018-3031-1196,726,E,Lincoln,WAY,726 E Lincoln WAY,46601,Multi-Unit,In Compliance: Outcome Complete,2015/01/08 00:00:00+00,2015/10/07 00:00:00+00,Demolished,City,-86.241155084,41.668806853,145
CLOSED,71-08-02-357-049.000-026,018-1050-2161,1301,,Linden,AVE,1301 Linden AVE,46628,,In Compliance: Outcome Complete,2013/01/15 00:00:00+00,2013/12/30 00:00:00+00,Demolished,City,-86.270610323,41.6797135420001,146
CLOSED,71-08-11-105-029.000-026,018-1046-1993,1302,,Linden,AVE,1302 Linden AVE,46628,,In Compliance: Outcome Complete,,2014/09/02 00:00:00+00,Repaired,Private,-86.270766878,41.67919714,147
CLOSED,71-08-02-357-048.000-026,018-1050-2160,1307,,Linden,AVE,1307 Linden AVE,46628,,In Compliance: Outcome Complete,2013/02/07 00:00:00+00,2015/02/19 00:00:00+00,Repaired,Private,-86.270754094,41.67971012,148
CLOSED,71-08-11-105-017.000-026,018-1046-1980,1310,,Linden,AVE,1310 Linden AVE,46628,"House, Fence",In Compliance: Outcome Complete,2014/11/20 00:00:00+00,2016/04/28 00:00:00+00,Repaired,Private,-86.2711338079999,41.679251284,149
CLOSED,71-08-02-356-043.000-026,018-1049-2127,1407,,Linden,AVE,1407 Linden AVE,46628,,In Compliance: Outcome Complete,,2014/08/19 00:00:00+00,Repaired,Private,-86.2722759759999,41.6796895460001,150
CLOSED,71-08-02-356-041.000-026,018-1049-2125,1411,,Linden,AVE,1411 Linden AVE,46628,House,In Compliance: Outcome Complete,2013/11/07 00:00:00+00,2016/04/28 00:00:00+00,Demolished,City,-86.272566329,41.6796852250001,151
CLOSED,71-08-11-103-014.000-026,018-1047-2034,1416,,Linden,AVE,1416 Linden AVE,46628,,In Compliance: Outcome Complete,2013/11/07 00:00:00+00,2014/09/12 00:00:00+00,Demolished,City,-86.272525177,41.679216169,152
CLOSED,71-08-02-356-039.000-026,018-1049-2123,1423,,Linden,AVE,1423 Linden AVE,46628,,In Compliance: Outcome Complete,2013/04/18 00:00:00+00,2014/05/29 00:00:00+00,Demolished,City,-86.2728574339999,41.679681755,153
CLOSED,71-08-03-487-013.000-026,018-2009-0107,1909,,Linden,AVE,1909 Linden AVE,46628,,In Compliance: Outcome Complete,2012/10/23 00:00:00+00,2014/05/23 00:00:00+00,Demolished,City,-86.277962768,41.6796315330001,154
CLOSED,71-08-10-482-001.000-026,018-4002-0056,820,S,Brookfield,ST,820 S Brookfield ST,46619,House,In Compliance: Outcome Complete,2014/10/14 00:00:00+00,2015/09/16 00:00:00+00,Demolished,City,-86.2773345849999,41.6662266290001,155
CLOSED,71-08-10-482-002.000-026,018-4002-0057,824,S,Brookfield,ST,824 S Brookfield ST,46619,"House, Fence",In Compliance: Outcome Complete,2017/06/15 00:00:00+00,2017/06/15 00:00:00+00,Repaired,Private,-86.277359818,41.666059245,156
CLOSED,71-08-10-482-005.000-026,018-4002-0064,836,S,Brookfield,ST,836 S Brookfield ST,46619,"House, Garage, Fence",In Compliance: Outcome Complete,2013/10/08 00:00:00+00,2015/09/16 00:00:00+00,Demolished,City,-86.277350957,41.6657256830001,157
CLOSED,71-08-10-482-006.000-026,018-4002-0066,840,S,Brookfield,ST,840 S Brookfield ST,46619,House,In Compliance: Outcome Complete,2017/09/14 00:00:00+00,2017/11/08 00:00:00+00,Repaired,Private,-86.2773485279999,41.6656154040001,158
CLOSED,71-08-03-285-003.000-026,018-2072-2660,918,N,Brookfield,ST,918 N Brookfield ST,46628,,In Compliance: Outcome Complete,2013/07/16 00:00:00+00,2014/06/13 00:00:00+00,Demolished,City,-86.2772936329999,41.6871907190001,159
CLOSED,71-08-03-280-019.000-026,018-2078-2843,1029,N,Brookfield,ST,1029 N Brookfield ST,46628,"House, Garage",In Compliance: Outcome Complete,2015/10/27 00:00:00+00,2016/01/22 00:00:00+00,Repaired,Private,-86.27803699,41.688486391,160
CLOSED,71-08-03-281-007.000-026,018-2077-2809,1030,N,Brookfield,ST,1030 N Brookfield ST,46628,"House, Garage",In Compliance: Outcome Complete,2013/05/09 00:00:00+00,2014/10/31 00:00:00+00,Deconstructed,City,-86.277320754,41.6884963750001,161
CLOSED,71-08-03-280-014.000-026,018-2078-2838,1049,N,Brookfield,ST,1049 N Brookfield ST,46628,,In Compliance: Outcome Complete,2012/11/29 00:00:00+00,2014/06/13 00:00:00+00,Demolished,City,-86.278049172,41.689074819,162
CLOSED,71-08-03-276-021.000-026,018-2080-2920,1121,N,Brookfield,ST,1121 N Brookfield ST,46628,,In Compliance: Outcome Complete,2012/12/11 00:00:00+00,2014/09/19 00:00:00+00,Demolished,City,-86.2780660929999,41.6899059310001,163
CLOSED,71-08-03-276-015.000-026,018-2080-2896,1145,N,Brookfield,ST,1145 N Brookfield ST,46628,House,In Compliance: Outcome Complete,2013/11/26 00:00:00+00,2016/04/28 00:00:00+00,Demolished,City,-86.2780784939999,41.6905617690001,164
CLOSED,71-08-03-227-027.000-026,018-2083-3069,1210,N,Brookfield,ST,1210 N Brookfield ST,46628,"House, Garage, Fence",In Compliance: Outcome Complete,2015/02/12 00:00:00+00,2015/08/31 00:00:00+00,Demolished,City,-86.277374744,41.69114474,165
CLOSED,71-08-03-226-047.000-026,018-2082-3014,1217,N,Brookfield,ST,1217 N Brookfield ST,46628,,In Compliance: Outcome Complete,2013/01/31 00:00:00+00,2014/05/23 00:00:00+00,Demolished,City,-86.2780956509999,41.6913599390001,166
CLOSED,71-08-03-226-046.000-026,018-2082-3012,1221,N,Brookfield,ST,1221 N Brookfield ST,46628,,In Compliance: Outcome Complete,2012/11/06 00:00:00+00,2014/06/13 00:00:00+00,Demolished,City,-86.278096462,41.6914690310001,167
CLOSED,71-08-02-101-006.000-026,018-1094-3943,1408,,Elwood,AVE,1408 Elwood AVE,46628,"Buildings A,C D, E, F, H, I",Historical Reference Only - Obsolete,2016/08/18 00:00:00+00,,,,-86.2716946419999,41.6923275460001,168
CLOSED,71-08-09-455-003.000-026,018-4106-3863,3818,,Belle,VIS,3818 Belle VIS,46616,House,In Compliance: Outcome Complete,2015/01/29 00:00:00+00,2015/10/14 00:00:00+00,Demolished,City,-86.3021402379999,41.6670481850001,169
CLOSED,71-08-01-454-010.000-026,018-5024-0814,512,N,Hill,ST,512 N Hill ST,46617,House,In Compliance: Outcome Complete,2016/10/25 00:00:00+00,2016/12/06 00:00:00+00,Repaired,Private,-86.24253308,41.682323507,170
CLOSED,71-09-18-380-005.000-026,018-7096-3446,1436,E,Bowman,ST,1436 E Bowman ST,46613,"House, Garage",In Compliance: Outcome Complete,2015/12/01 00:00:00+00,2016/10/25 00:00:00+00,Demolished,City,-86.22627247,41.6536922820001,171
CLOSED,71-08-02-133-006.000-026,018-1088-3711,1230,,Diamond,AVE,1230 Diamond AVE,46628,"House, Garage",In Compliance: Outcome Complete,2014/12/11 00:00:00+00,2015/10/14 00:00:00+00,Demolished,City,-86.268296269,41.6914804130001,172
CLOSED,71-08-13-451-016.000-026,018-7048-1869,618,E,Dayton,ST,618 E Dayton ST,46613,"House, Garage",In Compliance: Outcome Complete,2015/06/02 00:00:00+00,2016/03/15 00:00:00+00,Demolished,City,-86.241910418,41.655672968,173
CLOSED,71-08-24-184-007.000-026,018-7155-5521,406,E,Irvington,AVE,406 E Irvington AVE,46614,House,In Compliance: Outcome Complete,2015/01/06 00:00:00+00,2015/10/02 00:00:00+00,Demolished,City,,,174
CLOSED,71-08-13-379-009.000-026,018-7041-1635,126,E,Fox,ST,126 E Fox ST,46613,"House, Garage, Fence",In Compliance: Outcome Complete,2017/11/28 00:00:00+00,2018/11/13 00:00:00+00,Demolished,City,-86.248296188,41.6513474380001,175
CLOSED,71-08-14-405-011.000-026,018-8034-1465,1810,,Kemble,AVE,1810 Kemble AVE,46613,"House, Garage, Shed, Fence",In Compliance: Outcome Complete,2019/03/21 00:00:00+00,2019/07/01 00:00:00+00,Repaired,Private,-86.2632001709999,41.6551061870001,176
CLOSED,71-09-18-303-002.000-026,018-7065-2380,1106,E,Dayton,ST,1106 E Dayton ST,46613,House,In Compliance: Outcome Complete,2021/07/15 00:00:00+00,2021/11/23 00:00:00+00,Demolished,City,-86.234597523,41.6559157450001,177
ACTIVE,71-08-13-329-010.000-026,018-7031-1211,116,E,DUBAIL,ST,116 E DUBAIL ST,46613,"House, Garage",Demo Affirmed,2022/09/20 00:00:00+00,,,,-86.248915384,41.6564976290001,178
CLOSED,71-08-14-430-006.000-026,018-8030-1250,1716,S,Scott,ST,1716 S Scott ST,46613,House,In Compliance: Outcome Complete,2016/01/14 00:00:00+00,2016/05/03 00:00:00+00,Repaired,Private,-86.258395306,41.6557951660001,179
CLOSED,71-08-14-430-008.000-026,018-8030-1252,1724,S,Scott,ST,1724 S Scott ST,46613,House,In Compliance: Outcome Complete,2013/10/29 00:00:00+00,2016/04/28 00:00:00+00,Demolished,City,-86.2583908839999,41.655616115,180
CLOSED,71-08-14-430-011.000-026,018-8030-1255,1802,S,Scott,ST,1802 S Scott ST,46613,"House, Fence",In Compliance: Outcome Complete,2013/03/14 00:00:00+00,2014/10/24 00:00:00+00,Demolished,City,-86.2583860679999,41.6553293580001,181
CLOSED,71-08-14-476-022.000-026,018-8042-1678,2026,S,Scott,ST,2026 S Scott ST,46613,House,In Compliance: Outcome Complete,2014/03/27 00:00:00+00,2015/10/14 00:00:00+00,Demolished,City,-86.2583146709999,41.6524368120001,182
CLOSED,71-08-09-130-008.000-026,018-4108-3979,228,N,Sheridan,ST,228 N Sheridan ST,46619,"House, Garage",In Compliance: Outcome Complete,2014/09/30 00:00:00+00,2014/12/04 00:00:00+00,Repaired,Private,-86.303064397,41.6780667200001,183
CLOSED,71-08-09-129-030.000-026,018-4109-3989,247,N,Sheridan,ST,247 N Sheridan ST,46619,,In Compliance: Outcome Complete,2012/09/20 00:00:00+00,2014/08/22 00:00:00+00,Demolished,City,-86.303822235,41.6786844540001,184
CLOSED,71-08-09-328-021.000-026,018-4083-3064,441,S,Sheridan,ST,441 S Sheridan ST,46619,,In Compliance: Outcome Complete,,2013/10/22 00:00:00+00,Repaired,Private,-86.303683485,41.6705522990001,185
CLOSED,71-08-09-378-039.000-026,018-4089-3292,745,S,Sheridan,ST,745 S Sheridan ST,46619,House,In Compliance: Outcome Complete,2014/12/09 00:00:00+00,2015/09/21 00:00:00+00,Repaired,Private,-86.303611438,41.666820869,186
CLOSED,71-08-02-379-038.000-026,018-1034-1492,411,,Sherman,AVE,411 Sherman AVE,46616,,In Compliance: Outcome Complete,2012/09/27 00:00:00+00,2014/05/09 00:00:00+00,Demolished,City,-86.264921827,41.680544685,187
CLOSED,71-08-02-379-034.000-026,018-1034-1488,425,,Sherman,AVE,425 Sherman AVE,46616,"House, Fence",In Compliance: Outcome Complete,2017/01/17 00:00:00+00,2017/09/21 00:00:00+00,Repaired,Private,-86.2649311769999,41.6810906600001,188
CLOSED,71-08-02-382-010.000-026,018-1034-1485,502,,Sherman,AVE,502 Sherman AVE,46616,"House, Fence",In Compliance: Outcome Complete,2015/06/23 00:00:00+00,2016/02/06 00:00:00+00,Demolished,City,-86.2643761209999,41.681249388,189
CLOSED,71-08-02-382-006.000-026,018-1034-1478,520,,Sherman,AVE,520 Sherman AVE,46616,"House, Garage, Fence",In Compliance: Outcome Complete,2013/01/17 00:00:00+00,2014/11/07 00:00:00+00,Demolished,City,-86.264391909,41.6818260570001,190
CLOSED,71-08-02-382-005.000-026,018-1034-1477,522,,Sherman,AVE,522 Sherman AVE,46616,,In Compliance: Outcome Complete,2013/04/30 00:00:00+00,2013/12/16 00:00:00+00,Demolished,City,-86.2643954439999,41.681962345,191
CLOSED,71-03-34-380-001.000-026,018-2108-4009,1526,,Fremont,ST,1526 Fremont ST,46628,"House, Garage, Fence",In Compliance: Outcome Complete,2018/02/08 00:00:00+00,2018/05/07 00:00:00+00,Demolished,Private,-86.284609566,41.6955109250001,192
CLOSED,71-08-14-455-004.000-026,018-8040-1609,708,W,CALVERT,ST,708 W CALVERT ST,46613,"House, Shed, Fence",In Compliance: Outcome Complete,2021/12/14 00:00:00+00,2022/04/21 00:00:00+00,Repaired,Private,-86.259178736,41.653888936,193
CLOSED,71-08-03-413-006.000-026,018-2036-1197,634,,O'Brien,ST,634 O'Brien ST,46628,"House, Fence",Moved To RSVP,2019/06/18 00:00:00+00,,,,-86.279675809,41.683053946,194
CLOSED,71-08-03-487-010.000-026,018-2009-0103,1921,,Linden,AVE,1921 Linden AVE,46628,,In Compliance: Outcome Complete,2012/11/01 00:00:00+00,2014/05/23 00:00:00+00,Demolished,City,-86.2783862759999,41.6796277380001,195
CLOSED,71-08-03-461-018.000-026,018-2024-0767,2009,,Linden,AVE,2009 Linden AVE,46628,House,In Compliance: Outcome Complete,2014/03/27 00:00:00+00,2015/04/11 00:00:00+00,Demolished,City,-86.27886647,41.679568149,196
CLOSED,71-08-10-204-013.000-026,018-2019-0549,2102,,Linden,AVE,2102 Linden AVE,46628,Mixed-Use,In Compliance: Outcome Complete,2017/09/14 00:00:00+00,2017/11/28 00:00:00+00,Repaired,Private,-86.27995694,41.679123352,197
CLOSED,71-08-03-455-023.000-026,018-2025-0801,2221,,Linden,AVE,2221 Linden AVE,46628,,In Compliance: Outcome Complete,2012/04/24 00:00:00+00,2014/05/30 00:00:00+00,Demolished,City,-86.281835759,41.679526018,198
CLOSED,71-08-03-455-021.000-026,018-2025-0795,2227,,Linden,AVE,2227 Linden AVE,46628,House,In Compliance: Outcome Complete,2015/07/30 00:00:00+00,2015/07/30 00:00:00+00,Repaired,Private,-86.282104155,41.6795223070001,199
CLOSED,71-08-03-455-020.000-026,018-2025-0792,2307,,Linden,AVE,2307 Linden AVE,46628,House,In Compliance: Outcome Complete,2014/07/08 00:00:00+00,2014/12/10 00:00:00+00,Repaired,Private,-86.282236887,41.679521283,200
CLOSED,71-08-03-384-008.000-026,018-2069-2544,2502,,Linden,AVE,2502 Linden AVE,46628,,In Compliance: Outcome Complete,2013/08/28 00:00:00+00,2014/05/30 00:00:00+00,Demolished,City,-86.285121439,41.679490592,201
CLOSED,71-08-03-384-007.000-026,018-2069-2543,2506,,Linden,AVE,2506 Linden AVE,46628,House,In Compliance: Outcome Complete,2013/10/08 00:00:00+00,2016/04/28 00:00:00+00,Demolished,City,-86.285270828,41.6794906550001,202
CLOSED,71-08-03-384-005.000-026,018-2069-2541,2516,,Linden,AVE,2516 Linden AVE,46619,"House, Garage",In Compliance: Outcome Complete,2013/10/08 00:00:00+00,2014/10/10 00:00:00+00,Demolished,City,-86.28556409,41.679487732,203
CLOSED,71-08-03-384-004.000-026,018-2069-2540,2518,,Linden,AVE,2518 Linden AVE,46628,"House, Garage, Fence",In Compliance: Outcome Complete,2013/11/19 00:00:00+00,2015/11/18 00:00:00+00,Demolished,City,-86.285761309,41.679485636,204
CLOSED,71-08-03-383-011.000-026,018-2068-2496,2527,,Linden,AVE,2527 Linden AVE,46628,"House, Garage",In Compliance: Outcome Complete,2015/09/24 00:00:00+00,2015/09/24 00:00:00+00,Repaired,Private,-86.2860601689999,41.679994767,205
