Lon,Lat,OBJECTID,Ownership,Pole_Num_1,Service,Bulb_Type,Wattage,Lumens,Mast_Arm,Photo_Cont,Luminaire_,Hand_Hold,Extra_Info,Inspection,Inspect_Date,Inspect_Time,Pole_Manuf,Pole_Model,Light_Manu,Light_Mode,POINT_X,POINT_Y,Fixture,Fixture_Model,Bracket,Banner_Arms,Address,Banner_Size,Pole_Number,Pole_Prefix,Pole_Suffix,Pole_Type,Pole_Suff_Seq,Owner_Asset,Light_Presence,created_user,created_date,last_edited_user,last_edited_date
-86.2959449152907,41.698540356071,3118,AEP,J208-0409,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:04:36am,,,, ,156235.018189,2350147.64826,,,,,,,J208-0409,,,Wood,4117,-3,,,,,
-86.2967852440161,41.6985268945218,3119,AEP,J208-0410,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:04:10am,,,, ,156005.495434,2350144.42065,,,,,,,J208-0410,,,Wood,4118,-3,,,,,
-86.2976200690785,41.6985202098778,3120,AEP,J208-0411,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:03:14am,,,, ,155777.493992,2350143.65391,,,,,,,J208-0411,,,Wood,4119,-3,,,,,
-86.298446118612,41.6985137141749,3121,AEP,J208-0412,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:02:47am,,,, ,155551.889564,2350142.94087,,,,,,,J208-0412,,,Wood,4120,-3,,,,,
-86.2993766676822,41.6984923878663,3122,AEP,J208-0413,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:01:58am,,,, ,155297.707251,2350137.03532,,,,,,,J208-0413,,,Wood,4121,-3,,,,,
-86.300138204531,41.6984999776307,3123,AEP,J208-0414,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:01:03am,,,, ,155089.758362,2350141.3297,,,,,,,J208-0414,,,Wood,4122,-3,,,,,
-86.3009704677802,41.698490874258,3124,AEP,J208-0415,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:00:22am,,,, ,154862.44969,2350139.68523,,,,,,,J208-0415,,,Wood,4123,-3,,,,,
-86.3018267847741,41.6984828933449,3125,AEP,J208-0416,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,04:59:33am,,,, ,154628.575186,2350138.50047,,,,,,,J208-0416,,,Wood,4124,-3,,,,,
-86.3026634631766,41.6984759259195,3126,AEP,J208-0417,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,04:57:56am,,,, ,154400.066359,2350137.64775,,,,,,,J208-0417,,,Wood,4125,-3,,,,,
-86.2983094560183,41.6992014913636,3127,AEP,J208-0418,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:10:13am,,,, ,155591.04879,2350393.28219,,,,,,,J208-0418,,,Wood,4126,-3,,,,,
-86.2983052895046,41.6999269259363,3128,AEP,J208-0419,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:12:18am,,,, ,155594.125461,2350657.61061,,,,,,,J208-0419,,,Wood,4127,-3,,,,,
-86.2983356531197,41.7006387829128,3129,AEP,J208-0420,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:13:50am,,,, ,155587.735936,2350917.06098,,,,,,,J208-0420,,,Wood,4128,-3,,,,,
-86.299181114806,41.7012990108223,3130,AEP,J208-0422,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:35:10am,,,, ,155358.6218,2351159.33205,,,,,,,J208-0422,,,Wood,4129,-3,,,,,
-86.3009126940079,41.701282410892,3131,AEP,J208-0423,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:31:59am,,,, ,154885.718027,2351156.76099,,,,,,,J208-0423,,,Wood,4130,-3,,,,,
-86.302319548168,41.7012680163686,3132,AEP,J208-0425,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:30:21am,,,, ,154501.49553,2351154.34814,,,,,,,J???-4131,J208,0,Wood,4131,-3,,,,,
-86.2988991463134,41.6976508649734,3133,AEP,J208-0428,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:53:54am,,,, ,155425.863523,2349829.44003,,,,,,,J208-0428,,,Wood,4132,-3,,,,,
-86.3007491363699,41.697329139882,3134,AEP,J208-0044,Overhead,Yellow - H.P. Sodium,20 - 200 Watts,"S - 22,000 Lumens",No,No,No,No,,KB-TP,,05:41:40am,,,, ,154919.776788,2349715.92262,,,,,,,J208-0044,,,Wood,4133,-3,,,,,
-86.2994248227813,41.6978570070849,3135,AEP,J208-0442,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:57:15am,,,, ,155282.855629,2349905.60938,,,,,,,J208-0442,,,Wood,4134,-3,,,,,
-86.3057477208294,41.6950900266487,3136,AEP,J208-0453,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:10:36am,,,, ,153548.626377,2348910.1148,,,,,,,J208-0453,,,Wood,4135,-3,,,,,
-86.3057420982507,41.6957487933897,3137,AEP,J208-0454,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:09:58am,,,, ,153551.943214,2349150.14752,,,,,,,J208-0454,,,Wood,4136,-3,,,,,
-86.30614574789,41.6959341372363,3138,AEP,J208-0455,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:09:11am,,,, ,153442.206343,2349218.50209,,,,,,,J208-0455,,,Wood,4137,-3,,,,,
-86.3069899615164,41.6962165589167,3139,AEP,J208-0456,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:08:32am,,,, ,153212.414483,2349323.12485,,,,,,,J208-0456,,,Wood,4138,-3,,,,,
-86.3073484667279,41.696514934072,3140,AEP,J208-0457,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:08:08am,,,, ,153115.314888,2349432.57604,,,,,,,J208-0457,,,Wood,4139,-3,,,,,
-86.3075286944167,41.6969177125889,3141,AEP,J208-0458,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:07:11am,,,, ,153067.186885,2349579.70819,,,,,,,J208-0458,,,Wood,4140,-3,,,,,
-86.30753612271,41.6975681679481,3142,AEP,J208-0459,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,09:06:37am,,,, ,153066.921849,2349816.73906,,,,,,,J208-0459,,,Wood,4141,-3,,,,,
-86.3075605133434,41.6982072577119,3143,AEP,J208-0460,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,Yes,No,,KB-TP,,09:05:55am,,,, ,153061.993469,2350049.6626,,,,,,,J208-0460,,,Wood,4142,-3,,,,,
-86.3075670767582,41.6988663721752,3144,AEP,J208-0461,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:04:59am,,,, ,153061.988209,2350289.84709,,,,,,,J208-0461,,,Wood,4143,-3,,,,,
-86.3075896413938,41.6995189272113,3145,AEP,J208-0462,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:04:13am,,,, ,153057.595638,2350527.67344,,,,,,,J208-0462,,,Wood,4144,-3,,,,,
-86.3076017885243,41.7001705624608,3146,AEP,J208-0463,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:03:25am,,,, ,153056.045456,2350765.14393,,,,,,,J208-0463,,,Wood,4145,-3,,,,,
-86.3074460229523,41.7007180879234,3147,AEP,J208-0464,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:02:09am,,,, ,153100.066858,2350964.33701,,,,,,,J208-0464,,,Wood,4146,-3,,,,,
-86.3035415732685,41.6940327281355,3148,AEP,J208-0479,Overhead,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,05:39:09am,,,, ,154148.290331,2348520.38951,,,,,,,J208-0479,,,Wood,4147,-3,,,,,
-86.2983251848441,41.6976723195542,3149,AEP,J208-0529,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:52:50am,,,, ,155582.667135,2349836.10788,,,,,,,J208-0529,,,Wood,4148,-3,,,,,
-86.2952787337466,41.6972515366057,3150,AEP,J208-0539,Overhead,Yellow - H.P. Sodium,20 - 200 Watts,"S - 22,000 Lumens",No,No,No,No,,KB-TP,,05:49:24am,,,, ,156413.51911,2349676.69431,,,,,,,J208-0539,,,Wood,4149,-3,,,,,
-86.2944214152725,41.6972629208187,3151,AEP,J208-0540,Overhead,Yellow - H.P. Sodium,20 - 200 Watts,"S - 22,000 Lumens",No,No,No,No,,KB-TP,,05:49:53am,,,, ,156647.680451,2349679.13498,,,,,,,J208-0540,,,Wood,4150,-3,,,,,
-86.2944580128109,41.6937673066955,3152,AEP,J208-0544,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,08:29:57am,,,, ,156628.401853,2348405.46228,,,,,,,J208-0544,,,Wood,4151,-3,,,,,
-86.2952434053591,41.6937729717987,3153,AEP,J208-0545,Overhead,Yellow - H.P. Sodium,20 - 200 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,08:28:31am,,,, ,156413.917093,2348409.09089,,,,,,,J208-0545,,,Wood,4152,-3,,,,,
-86.3006990082998,41.6937668525643,3154,AEP,J208-0546,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,08:07:50am,,,, ,154923.911671,2348417.7815,,,,,,,J208-0546,,,Wood,4153,-3,,,,,
-86.2961093091914,41.6945892676774,3155,AEP,J208-0547,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,06:03:12am,,,, ,156179.602136,2348708.263,,,,,,,J208-0547,,,Wood,4154,-3,,,,,
-86.2962763915051,41.6963094451945,3156,AEP,J208-0548,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,06:01:24am,,,, ,156138.552466,2349335.40148,,,,,,,J208-0548,,,Wood,4155,-3,,,,,
-86.2971802909953,41.6963122678806,3157,AEP,J208-0549,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,08:01:34am,,,, ,155891.704197,2349338.23555,,,,,,,J208-0549,,,Wood,4156,-3,,,,,
-86.2971441239439,41.6945978175767,3158,AEP,J208-0550,Overhead,Yellow - H.P. Sodium,20 - 200 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,06:20:57am,,,, ,155897.008688,2348713.44528,,,,,,,J208-0550,,,Wood,4157,-3,,,,,
-86.2983383000326,41.6944091638437,3159,AEP,J208-0551,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,08:19:21am,,,, ,155570.365251,2348647.0925,,,,,,,J208-0551,,,Wood,4158,-3,,,,,
-86.2983916759756,41.6965000842929,3160,AEP,J208-0552,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,08:21:50am,,,, ,155561.375623,2349409.09704,,,,,,,J208-0552,,,Wood,4159,-3,,,,,
-86.301995168761,41.6944736141298,3161,AEP,J208-0553,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,2 lights,KB-TP,,08:46:32am,,,, ,154571.814797,2348677.92234,,,,,,,J208-0553,,,Wood,4160,-3,,,,,
-86.3007269192279,41.6947891933928,3162,AEP,J208-0554,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,08:09:56am,,,, ,154919.031081,2348790.36207,,,,,,,J208-0554,,,Wood,4161,-3,,,,,
-86.3009048398717,41.6962814562915,3163,AEP,J208-0555,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,08:11:54am,,,, ,154874.443646,2349334.47666,,,,,,,J208-0555,,,Wood,4162,-3,,,,,
-86.2995055961902,41.6964888468904,3164,AEP,J208-0556,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,08:13:41am,,,, ,155257.133993,2349407.23539,,,,,,,J208-0556,,,Wood,4163,-3,,,,,
-86.2996034676745,41.6943981871653,3165,AEP,J208-0557,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,08:15:41am,,,, ,155224.807291,2348645.62905,,,,,,,J208-0557,,,Wood,4164,-3,,,,,
-86.3044833082817,41.6987067684567,3166,AEP,J208-0570,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,08:59:11am,,,, ,153903.704483,2350225.43839,,,,,,,J208-0570,,,Wood,4165,-3,,,,,
-86.3027944096462,41.6938114539223,3167,AEP,J208-0683,Overhead,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,05:55:38am,,,, ,154351.753223,2348438.25292,,,,,,,J208-0683,,,Wood,4166,-3,,,,,
-86.3043864887741,41.694286875315,3168,AEP,J208-0684,Overhead,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,05:38:03am,,,, ,153918.220607,2348614.70389,,,,,,,J208-0684,,,Wood,4167,-3,,,,,
-86.3049896429854,41.6944671039474,3169,AEP,J208-0685,Overhead,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,Yes,No,,KB-TP,,05:37:00am,,,, ,153753.979965,2348681.59662,,,,,,,J208-0685,,,Wood,4168,-3,,,,,
-86.3056323220877,41.6946705266864,3170,AEP,J208-0686,Overhead,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,05:36:07am,,,, ,153579.008573,2348757.02188,,,,,,,J208-0686,,,Wood,4169,-3,,,,,
-86.3062252961559,41.6948470985553,3171,AEP,J208-0687,Overhead,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,05:34:58am,,,, ,153417.540508,2348822.56386,,,,,,,J208-0687,,,Wood,4170,-3,,,,,
-86.3068008511872,41.6950189662678,3172,AEP,J208-0688,Overhead,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,05:34:07am,,,, ,153260.817568,2348886.35717,,,,,,,J208-0688,,,Wood,4171,-3,,,,,
-86.3074375537164,41.695208423892,3173,AEP,J208-0689,Overhead,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,05:33:07am,,,, ,153087.443754,2348956.68552,,,,,,,J208-0689,,,Wood,4172,-3,,,,,
-86.3080351496564,41.6953811439178,3174,AEP,J208-0690,Overhead,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,05:32:19am,,,, ,152924.705323,2349020.83657,,,,,,,J208-0690,,,Wood,4173,-3,,,,,
-86.3086420373147,41.6955605059319,3175,AEP,J208-0691,Overhead,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,Yes,No,,KB-TP,,05:31:20am,,,, ,152759.448725,2349087.42813,,,,,,,J208-0691,,,Wood,4174,-3,,,,,
-86.2947038267275,41.698519380356,3176,AEP,J208-0704,Overhead,Yellow - H.P. Sodium,20 - 200 Watts,Unknown,No,,,No,,KB-TP,,05:07:29am,,,, ,156573.893195,2350137.53096,,,,,,,J208-0704,,,Wood,4175,-3,,,,,
-86.3081909672643,41.6957013201731,3177,AEP,J208-0091,Overhead,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,05:04:27am,,,, ,152883.019809,2349137.82063,,,,,,,J208-0091,,,Wood,4176,-3,,,,,
-86.3076140916924,41.6955238745753,3178,AEP,J208-0093,Overhead,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,05:03:52am,,,, ,153040.08533,2349071.98954,,,,,,,J208-0093,,,Wood,4177,-3,,,,,
-86.3069942647151,41.6953466104761,3179,AEP,J208-0094,Overhead,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,05:03:05am,,,, ,153208.882794,2349006.13818,,,,,,,J208-0094,,,Wood,4178,-3,,,,,
-86.3063739924672,41.6951598312069,3180,AEP,J208-0095,Overhead,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,Yes,No,,KB-TP,,05:01:47am,,,, ,153377.776728,2348936.82031,,,,,,,J208-0095,,,Wood,4179,-3,,,,,
-86.3058135746975,41.6949969214723,3181,AEP,J208-0096,Overhead,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,05:01:16am,,,, ,153530.389605,2348876.3223,,,,,,,J208-0096,,,Wood,4180,-3,,,,,
-86.3051842148116,41.6948071682334,3182,AEP,J208-0098,Overhead,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,05:00:10am,,,, ,153701.759484,2348805.90439,,,,,,,J208-0098,,,Wood,4181,-3,,,,,
-86.3044964606484,41.6945982604658,3183,AEP,J208-0099,Overhead,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,04:59:02am,,,, ,153889.026379,2348728.39004,,,,,,,J208-0099,,,Wood,4182,-3,,,,,
-86.2862890854579,41.6955891143888,3184,AEP,J209-0188,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,Yes,No,,KB-TP,,09:04:55am,,,, ,158864.206252,2349053.14487,,,,,,,J209-0188,,,Wood,4183,-3,Existing,,,BMATTHYS,2016-04-08T15:06:51.000Z
-86.2873787166147,41.6973657931918,3185,AEP,J209-0190,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:08:20am,,,, ,158571.28915,2349702.68042,,,,,,,J209-0190,,,Wood,4184,-3,Existing,,,BMATTHYS,2016-04-08T15:04:17.000Z
-86.2862885934475,41.6973800657347,3186,AEP,J209-0191,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:06:49am,,,, ,158869.035477,2349705.73769,,,,,,,J209-0191,,,Wood,4185,-3,Existing,,,BMATTHYS,2016-04-08T15:04:37.000Z
-86.2851108100004,41.6992383722782,3187,AEP,J209-0230,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,06:41:12am,,,, ,159195.546093,2350380.56316,,,,,,,J209-0230,,,Wood,4186,-3,Existing,,,BMATTHYS,2016-04-08T15:24:39.000Z
-86.2851657467502,41.701386572258,3188,AEP,J209-0240,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,08:49:21am,,,, ,159186.16488,2351163.44069,,,,,,,J209-0240,,,Wood,4187,-3,Existing,,,BMATTHYS,2016-04-14T14:13:11.000Z
-86.2934183107902,41.7081592642227,3189,AEP,J209-0305,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,08:08:42am,,,, ,156950.520269,2353647.59681,,,,,,,J209-0305,,,Wood,4188,-3,,,,,
-86.286234712615,41.7028889632845,3190,AEP,J209-0445,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:19:13am,,,, ,158898.190553,2351712.9864,,,,,,,J209-0445,,,Wood,4189,-3,Existing,,,BMATTHYS,2016-04-14T14:25:51.000Z
-86.2862233085917,41.7020278957858,3191,AEP,J209-0446,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:18:23am,,,, ,158899.047658,2351399.20451,,,,,,,J209-0446,,,Wood,4190,-3,Existing,,,BMATTHYS,2016-04-14T14:20:40.000Z
-86.2886192123329,41.6991913130852,3192,AEP,J209-0466,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:10:33am,,,, ,158237.317796,2350370.31451,,,,,,,J209-0466,,,Wood,4191,-3,,,,,
-86.2852073068941,41.7045330816019,3193,AEP,J209-0479,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:24:31am,,,, ,159183.050326,2352310.06077,,,,,,,J209-0479,,,Wood,4192,-3,Existing,,,BMATTHYS,2016-04-14T14:31:28.000Z
-86.2861442521066,41.6992154261493,3194,AEP,J209-0493,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:12:55am,,,, ,158913.264605,2350374.23008,,,,,,,J209-0493,,,Wood,4193,-3,Existing,,,BMATTHYS,2016-04-08T15:25:11.000Z
-86.2875486340458,41.6992050974759,3195,AEP,J209-0520,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:09:37am,,,, ,158529.716743,2350373.22796,,,,,,,J209-0520,,,Wood,4194,-3,,,,,
-86.2911228751038,41.6937773612919,3196,AEP,J209-0569,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,Yes,No,,KB-TP,,09:30:37am,,,, ,157539.293328,2348402.50499,,,,,,,J209-0569,,,Wood,4195,-3,Existing,,,BMATTHYS,2016-04-14T15:03:08.000Z
-86.2861909702882,41.7013664655731,3197,AEP,J209-0643,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:17:18am,,,, ,158906.14446,2351158.12648,,,,,,,J209-0643,,,Wood,4196,-3,Existing,,,BMATTHYS,2016-04-14T14:16:52.000Z
-86.2863030062741,41.6961254136246,3198,AEP,J209-0701,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:05:59am,,,, ,158861.810545,2349248.5908,,,,,,,J209-0701,,,Wood,4197,-3,Existing,,,BMATTHYS,2016-04-08T15:06:22.000Z
-86.2862753528795,41.6949832805573,3199,AEP,J209-0702,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:02:09am,,,, ,158865.327166,2348839.65319,,,,,,,J209-0702,,,Wood,4198,-3,Existing,,,BMATTHYS,2016-04-08T15:07:09.000Z
-86.2862825949191,41.6984946868462,3200,AEP,J209-0724,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,09:14:10am,,,, ,158873.595557,2350111.87575,,,,,,,J209-0724,,,Wood,4199,-3,Existing,,,BMATTHYS,2016-04-08T15:14:17.000Z
-86.286204497432,41.700035869549,3201,AEP,J209-0727,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:14:51am,,,, ,158898.962844,2350673.30489,,,,,,,J209-0727,,,Wood,4200,-3,Existing,,,BMATTHYS,2016-04-14T14:15:59.000Z
-86.2862142839403,41.7006696943645,3202,AEP,J209-0728,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:16:32am,,,, ,158897.95165,2350904.27974,,,,,,,J209-0728,,,Wood,4201,-3,Existing,,,BMATTHYS,2016-04-14T14:16:19.000Z
-86.2863746138033,41.7039568621087,3203,AEP,J209-0729,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:20:11am,,,, ,158862.787455,2352102.38699,,,,,,,J209-0729,,,Wood,4202,-3,Existing,,,BMATTHYS,2016-04-14T14:28:27.000Z
-86.28633500924,41.7046081077019,3204,AEP,J209-0730,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:22:03am,,,, ,158875.309775,2352339.61292,,,,,,,J209-0730,,,Wood,4203,-3,Existing,,,BMATTHYS,2016-04-14T14:29:41.000Z
-86.2851116354108,41.7028903595791,3205,AEP,J209-0732,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,08:54:00am,,,, ,159204.876356,2351711.29093,,,,,,,J209-0732,,,Wood,4204,-3,Existing,,,BMATTHYS,2016-04-14T14:26:03.000Z
-86.2935553831813,41.7029378659106,3206,AEP,J209-0769,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,06:06:03am,,,, ,156899.242348,2351745.27267,,,,,,,J209-0769,,,Wood,4205,-3,,,,,
-86.2935752810977,41.7036956461439,3207,AEP,J209-0770,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,Yes,No,,KB-TP,,06:06:46am,,,, ,156895.818938,2352021.43525,,,,,,,J209-0770,,,Wood,4206,-3,,,,,
-86.2935955296585,41.7044774653239,3208,AEP,J209-0771,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,06:09:06am,,,, ,156892.363614,2352306.35835,,,,,,,J209-0771,,,Wood,4207,-3,,,,,
-86.2936140413315,41.705277203264,3209,AEP,J209-0772,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,06:10:13am,,,, ,156889.430295,2352597.80719,,,,,,,J209-0772,,,Wood,4208,-3,,,,,
-86.2936311050526,41.7060633875171,3210,AEP,J209-0773,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,06:12:00am,,,, ,156886.856317,2352884.31465,,,,,,,J209-0773,,,Wood,4209,-3,,,,,
