date,year,rep,store,paper,paper.type,unit.price,units.sold,total.sale
3/8/2012,2012,Aman,Portland,watercolor,sheet,0.77,11,8.47
3/9/2012,2012,Thomas,Davenport,drawing,pads,10.26,1,10.26
3/9/2012,2012,Ruisi,Dublin,drawing,pads,10.26,3,30.78
3/9/2012,2012,Ran,Dublin,watercolor,pad,12.15,1,12.15
3/9/2012,2012,Thomas,Davenport,watercolor,pad,12.15,1,12.15
3/10/2012,2012,Mohit,Davenport,drawing,sheet,0.36,8,2.88
3/10/2012,2012,Yunzhu,Syracuse,watercolor,block,19.34,1,19.34
3/10/2012,2012,Qiaoli,Portland,watercolor,block,19.34,1,19.34
3/10/2012,2012,Qiaoli,Portland,watercolor,block,19.34,1,19.34
3/10/2012,2012,Mohit,Davenport,watercolor,sheet,0.77,8,6.16
3/10/2012,2012,Barakat,Portland,drawing,journal,24.94,1,24.94
3/10/2012,2012,Yue,Dublin,drawing,journal,24.94,1,24.94
3/10/2012,2012,Mohit,Davenport,drawing,pads,10.26,1,10.26
3/10/2012,2012,Yunzhu,Syracuse,drawing,journal,24.94,1,24.94
3/11/2012,2012,Yunzhu,Syracuse,watercolor,block,19.34,1,19.34
3/11/2012,2012,Ruisi,Dublin,watercolor,block,19.34,1,19.34
3/11/2012,2012,Aman,Portland,watercolor,sheet,0.77,7,5.39
3/11/2012,2012,Mohit,Davenport,watercolor,sheet,0.77,9,6.93
3/11/2012,2012,Thomas,Davenport,drawing,pads,10.26,3,30.78
3/11/2012,2012,Arijit,Syracuse,watercolor,block,19.34,2,38.68
3/11/2012,2012,Arijit,Syracuse,drawing,pads,10.26,2,20.52
3/11/2012,2012,Yunzhu,Syracuse,watercolor,block,19.34,1,19.34
3/11/2012,2012,Thomas,Davenport,drawing,pads,10.26,1,10.26
3/11/2012,2012,Mohit,Davenport,drawing,roll,20.99,1,20.99
3/12/2012,2012,Thomas,Davenport,drawing,journal,24.94,1,24.94
3/12/2012,2012,Yunzhu,Syracuse,watercolor,block,19.34,1,19.34
3/12/2012,2012,Thomas,Davenport,drawing,roll,20.99,1,20.99
3/12/2012,2012,Barakat,Portland,watercolor,sheet,0.77,7,5.39
3/13/2012,2012,Qiaoli,Portland,drawing,pads,10.26,2,20.52
3/13/2012,2012,Patrick,Syracuse,watercolor,pad,12.15,1,12.15
3/13/2012,2012,Yunzhu,Syracuse,watercolor,block,19.34,1,19.34
3/13/2012,2012,Yue,Dublin,watercolor,pad,12.15,1,12.15
3/13/2012,2012,Arijit,Syracuse,watercolor,block,19.34,1,19.34
3/13/2012,2012,Mohit,Davenport,drawing,pads,10.26,1,10.26
3/13/2012,2012,Thomas,Davenport,watercolor,sheet,0.77,9,6.93
3/13/2012,2012,Barakat,Portland,watercolor,pad,12.15,2,24.3
3/13/2012,2012,Aman,Portland,drawing,pads,10.26,1,10.26
3/13/2012,2012,Aman,Portland,watercolor,pad,12.15,1,12.15
3/14/2012,2012,Arijit,Syracuse,watercolor,pad,12.15,1,12.15
3/14/2012,2012,Qiaoli,Portland,watercolor,pad,12.15,2,24.3
3/14/2012,2012,Yue,Dublin,watercolor,pad,12.15,2,24.3
3/14/2012,2012,Barakat,Portland,drawing,journal,24.94,1,24.94
3/14/2012,2012,Barakat,Portland,watercolor,block,19.34,1,19.34
3/14/2012,2012,Arijit,Syracuse,watercolor,pad,12.15,1,12.15
3/14/2012,2012,Aman,Portland,drawing,pads,10.26,1,10.26
3/15/2012,2012,Barakat,Portland,watercolor,sheet,0.77,6,4.62
3/15/2012,2012,Patrick,Syracuse,watercolor,sheet,0.77,3,2.31
3/15/2012,2012,Qiaoli,Portland,drawing,roll,20.99,1,20.99
3/15/2012,2012,Aman,Portland,drawing,journal,24.94,1,24.94
3/16/2012,2012,Mohit,Davenport,drawing,pads,10.26,2,20.52
3/16/2012,2012,Ran,Dublin,watercolor,pad,12.15,1,12.15
3/17/2012,2012,Yunzhu,Syracuse,watercolor,pad,12.15,1,12.15
3/17/2012,2012,Barakat,Portland,drawing,journal,24.94,1,24.94
3/17/2012,2012,Patrick,Syracuse,watercolor,pad,12.15,1,12.15
3/17/2012,2012,Aman,Portland,drawing,pads,10.26,1,10.26
3/17/2012,2012,Patrick,Syracuse,watercolor,block,19.34,1,19.34
3/17/2012,2012,Barakat,Portland,drawing,journal,24.94,1,24.94
3/17/2012,2012,Yunzhu,Syracuse,watercolor,block,19.34,1,19.34
3/17/2012,2012,Ran,Dublin,watercolor,sheet,0.77,7,5.39
3/17/2012,2012,Ran,Dublin,watercolor,pad,12.15,1,12.15
3/17/2012,2012,Mohit,Davenport,drawing,pads,10.26,2,20.52
3/17/2012,2012,Barakat,Portland,watercolor,block,19.34,1,19.34
3/17/2012,2012,Qiaoli,Portland,drawing,journal,24.94,1,24.94
3/17/2012,2012,Yunzhu,Syracuse,drawing,pads,10.26,1,10.26
3/18/2012,2012,Arinjay,Portland,drawing,roll,20.99,1,20.99
3/18/2012,2012,Yue,Dublin,watercolor,pad,12.15,2,24.3
3/18/2012,2012,Yue,Dublin,drawing,pads,10.26,3,30.78
3/18/2012,2012,Mohit,Davenport,watercolor,block,19.34,1,19.34
3/18/2012,2012,Ran,Dublin,watercolor,block,19.34,1,19.34
3/18/2012,2012,Yunzhu,Syracuse,watercolor,block,19.34,1,19.34
3/18/2012,2012,Patrick,Syracuse,watercolor,block,19.34,1,19.34
3/18/2012,2012,Yunzhu,Syracuse,watercolor,roll,97.99,1,97.99
3/18/2012,2012,Arijit,Syracuse,drawing,journal,24.94,1,24.94
3/18/2012,2012,Mohit,Davenport,drawing,pads,10.26,1,10.26
3/18/2012,2012,Patrick,Syracuse,drawing,journal,24.94,1,24.94
3/19/2012,2012,Qiaoli,Portland,watercolor,block,19.34,1,19.34
3/19/2012,2012,Ruisi,Dublin,watercolor,pad,12.15,1,12.15
3/19/2012,2012,Ran,Dublin,drawing,pads,10.26,2,20.52
3/19/2012,2012,Qiaoli,Portland,watercolor,block,19.34,1,19.34
3/19/2012,2012,Qiaoli,Portland,watercolor,pad,12.15,1,12.15
3/19/2012,2012,Patrick,Syracuse,watercolor,pad,12.15,2,24.3
3/19/2012,2012,Barakat,Portland,drawing,journal,24.94,1,24.94
3/19/2012,2012,Yunzhu,Syracuse,watercolor,pad,12.15,1,12.15
3/19/2012,2012,Ran,Dublin,drawing,pads,10.26,1,10.26
3/19/2012,2012,Aman,Portland,watercolor,pad,12.15,1,12.15
3/19/2012,2012,Ruisi,Dublin,drawing,pads,10.26,1,10.26
3/19/2012,2012,Yunzhu,Syracuse,watercolor,block,19.34,2,38.68
3/19/2012,2012,Ruisi,Dublin,drawing,pads,10.26,2,20.52
3/20/2012,2012,Aman,Portland,watercolor,pad,12.15,2,24.3
3/20/2012,2012,Ruisi,Dublin,drawing,journal,24.94,1,24.94
3/20/2012,2012,Patrick,Syracuse,drawing,pads,10.26,1,10.26
3/20/2012,2012,Barakat,Portland,watercolor,pad,12.15,1,12.15
3/20/2012,2012,Patrick,Syracuse,watercolor,block,19.34,1,19.34
3/20/2012,2012,Mohit,Davenport,watercolor,block,19.34,1,19.34
3/20/2012,2012,Mohit,Davenport,drawing,journal,24.94,1,24.94
3/20/2012,2012,Yunzhu,Syracuse,drawing,pads,10.26,3,30.78
3/21/2012,2012,Arijit,Syracuse,watercolor,pad,12.15,2,24.3
3/21/2012,2012,Arinjay,Portland,drawing,pads,10.26,1,10.26
3/22/2012,2012,Yunzhu,Syracuse,watercolor,block,19.34,2,38.68
3/22/2012,2012,Thomas,Davenport,drawing,journal,24.94,1,24.94
3/22/2012,2012,Aman,Portland,watercolor,block,19.34,1,19.34
3/22/2012,2012,Yue,Dublin,watercolor,pad,12.15,1,12.15
3/22/2012,2012,Patrick,Syracuse,watercolor,block,19.34,1,19.34
3/23/2012,2012,Mohit,Davenport,drawing,pads,10.26,2,20.52
3/23/2012,2012,Yue,Dublin,watercolor,block,19.34,1,19.34
3/23/2012,2012,Barakat,Portland,watercolor,block,19.34,2,38.68
3/23/2012,2012,Aman,Portland,watercolor,roll,97.99,1,97.99
3/24/2012,2012,Qiaoli,Portland,watercolor,sheet,0.77,10,7.7
3/24/2012,2012,Qiaoli,Portland,watercolor,pad,12.15,3,36.45
3/24/2012,2012,Yue,Dublin,drawing,roll,20.99,1,20.99
3/24/2012,2012,Arijit,Syracuse,watercolor,pad,12.15,3,36.45
3/24/2012,2012,Barakat,Portland,watercolor,pad,12.15,1,12.15
3/24/2012,2012,Yue,Dublin,drawing,journal,24.94,1,24.94
3/24/2012,2012,Aman,Portland,watercolor,pad,12.15,1,12.15
3/24/2012,2012,Patrick,Syracuse,drawing,journal,24.94,1,24.94
3/24/2012,2012,Qiaoli,Portland,watercolor,block,19.34,1,19.34
3/24/2012,2012,Qiaoli,Portland,drawing,pads,10.26,2,20.52
3/24/2012,2012,Ran,Dublin,watercolor,pad,12.15,2,24.3
3/24/2012,2012,Arinjay,Portland,watercolor,pad,12.15,1,12.15
3/24/2012,2012,Yue,Dublin,watercolor,pad,12.15,1,12.15
3/24/2012,2012,Yunzhu,Syracuse,drawing,pads,10.26,2,20.52
3/24/2012,2012,Aman,Portland,drawing,pads,10.26,1,10.26
3/25/2012,2012,Thomas,Davenport,watercolor,block,19.34,1,19.34
3/25/2012,2012,Ran,Dublin,watercolor,block,19.34,1,19.34
3/25/2012,2012,Yue,Dublin,watercolor,roll,97.99,1,97.99
3/25/2012,2012,Ruisi,Dublin,watercolor,roll,97.99,1,97.99
3/26/2012,2012,Qiaoli,Portland,watercolor,pad,12.15,2,24.3
3/26/2012,2012,Patrick,Syracuse,drawing,pads,10.26,1,10.26
3/27/2012,2012,Aman,Portland,drawing,roll,20.99,1,20.99
3/27/2012,2012,Aman,Portland,drawing,journal,24.94,1,24.94
3/27/2012,2012,Yunzhu,Syracuse,watercolor,pad,12.15,1,12.15
3/27/2012,2012,Patrick,Syracuse,watercolor,sheet,0.77,10,7.7
3/28/2012,2012,Mohit,Davenport,watercolor,block,19.34,1,19.34
3/28/2012,2012,Yunzhu,Syracuse,drawing,journal,24.94,1,24.94
3/28/2012,2012,Yue,Dublin,watercolor,pad,12.15,1,12.15
3/28/2012,2012,Ruisi,Dublin,watercolor,sheet,0.77,10,7.7
3/28/2012,2012,Ran,Dublin,watercolor,block,19.34,1,19.34
3/28/2012,2012,Patrick,Syracuse,watercolor,block,19.34,1,19.34
3/28/2012,2012,Aman,Portland,drawing,pads,10.26,2,20.52
3/29/2012,2012,Ruisi,Dublin,drawing,pads,10.26,1,10.26
3/29/2012,2012,Ran,Dublin,watercolor,pad,12.15,1,12.15
3/29/2012,2012,Aman,Portland,drawing,pads,10.26,1,10.26
3/29/2012,2012,Ruisi,Dublin,watercolor,pad,12.15,1,12.15
3/29/2012,2012,Barakat,Portland,drawing,pads,10.26,1,10.26
3/30/2012,2012,Mohit,Davenport,drawing,pads,10.26,1,10.26
3/30/2012,2012,Yunzhu,Syracuse,watercolor,pad,12.15,2,24.3
3/31/2012,2012,Barakat,Portland,watercolor,pad,12.15,1,12.15
3/31/2012,2012,Yue,Dublin,watercolor,block,19.34,1,19.34
3/31/2012,2012,Ruisi,Dublin,watercolor,pad,12.15,1,12.15
3/31/2012,2012,Arijit,Syracuse,watercolor,pad,12.15,1,12.15
3/31/2012,2012,Yunzhu,Syracuse,watercolor,sheet,0.77,12,9.24
3/31/2012,2012,Qiaoli,Portland,watercolor,roll,97.99,1,97.99
3/31/2012,2012,Arijit,Syracuse,drawing,journal,24.94,1,24.94
4/1/2012,2012,Arinjay,Portland,watercolor,block,19.34,2,38.68
4/1/2012,2012,Mohit,Davenport,watercolor,pad,12.15,1,12.15
4/1/2012,2012,Yue,Dublin,drawing,journal,24.94,1,24.94
4/1/2012,2012,Ran,Dublin,watercolor,pad,12.15,2,24.3
4/1/2012,2012,Barakat,Portland,drawing,journal,24.94,1,24.94
4/1/2012,2012,Aman,Portland,drawing,pads,10.26,2,20.52
4/1/2012,2012,Ran,Dublin,drawing,pads,10.26,1,10.26
4/1/2012,2012,Aman,Portland,watercolor,block,19.34,2,38.68
4/1/2012,2012,Arijit,Syracuse,watercolor,pad,12.15,2,24.3
4/2/2012,2012,Arinjay,Portland,watercolor,sheet,0.77,8,6.16
4/2/2012,2012,Ran,Dublin,watercolor,block,19.34,1,19.34
4/2/2012,2012,Mohit,Davenport,drawing,pads,10.26,3,30.78
4/2/2012,2012,Qiaoli,Portland,drawing,pads,10.26,1,10.26
4/3/2012,2012,Arijit,Syracuse,watercolor,pad,12.15,1,12.15
4/4/2012,2012,Barakat,Portland,drawing,pads,10.26,3,30.78
4/4/2012,2012,Aman,Portland,drawing,pads,10.26,1,10.26
4/4/2012,2012,Ran,Dublin,watercolor,sheet,0.77,6,4.62
4/5/2012,2012,Yunzhu,Syracuse,watercolor,block,19.34,1,19.34
4/5/2012,2012,Yue,Dublin,watercolor,sheet,0.77,9,6.93
4/6/2012,2012,Patrick,Syracuse,watercolor,sheet,0.77,6,4.62
4/7/2012,2012,Thomas,Davenport,watercolor,block,19.34,1,19.34
4/7/2012,2012,Mohit,Davenport,drawing,pads,10.26,1,10.26
4/7/2012,2012,Arijit,Syracuse,watercolor,pad,12.15,2,24.3
4/7/2012,2012,Yunzhu,Syracuse,watercolor,pad,12.15,2,24.3
4/7/2012,2012,Ran,Dublin,watercolor,pad,12.15,1,12.15
4/7/2012,2012,Yunzhu,Syracuse,drawing,roll,20.99,1,20.99
4/7/2012,2012,Thomas,Davenport,watercolor,sheet,0.77,8,6.16
4/7/2012,2012,Patrick,Syracuse,watercolor,sheet,0.77,4,3.08
4/7/2012,2012,Arijit,Syracuse,watercolor,pad,12.15,2,24.3
4/7/2012,2012,Ruisi,Dublin,drawing,pads,10.26,4,41.04
4/8/2012,2012,Aman,Portland,watercolor,block,19.34,1,19.34
4/8/2012,2012,Yue,Dublin,drawing,journal,24.94,1,24.94
4/8/2012,2012,Ran,Dublin,watercolor,pad,12.15,2,24.3
4/8/2012,2012,Patrick,Syracuse,drawing,pads,10.26,1,10.26
4/8/2012,2012,Patrick,Syracuse,watercolor,pad,12.15,1,12.15
4/8/2012,2012,Barakat,Portland,watercolor,sheet,0.77,12,9.24
4/8/2012,2012,Ran,Dublin,watercolor,sheet,0.77,6,4.62
4/8/2012,2012,Ran,Dublin,drawing,pads,10.26,1,10.26
4/8/2012,2012,Yunzhu,Syracuse,watercolor,pad,12.15,1,12.15
4/8/2012,2012,Patrick,Syracuse,drawing,pads,10.26,1,10.26
4/9/2012,2012,Qiaoli,Portland,watercolor,block,19.34,1,19.34
4/9/2012,2012,Yunzhu,Syracuse,drawing,roll,20.99,1,20.99
4/9/2012,2012,Qiaoli,Portland,watercolor,pad,12.15,1,12.15
4/9/2012,2012,Yunzhu,Syracuse,drawing,journal,24.94,1,24.94
4/9/2012,2012,Thomas,Davenport,drawing,roll,20.99,1,20.99
4/9/2012,2012,Thomas,Davenport,drawing,pads,10.26,1,10.26
4/10/2012,2012,Arijit,Syracuse,watercolor,block,19.34,1,19.34
4/10/2012,2012,Qiaoli,Portland,watercolor,pad,12.15,1,12.15
4/10/2012,2012,Arinjay,Portland,drawing,sheet,0.36,11,3.96
4/10/2012,2012,Yunzhu,Syracuse,watercolor,pad,12.15,1,12.15
4/11/2012,2012,Yunzhu,Syracuse,watercolor,pad,12.15,1,12.15
4/11/2012,2012,Barakat,Portland,drawing,pads,10.26,1,10.26
4/11/2012,2012,Qiaoli,Portland,watercolor,pad,12.15,1,12.15
4/11/2012,2012,Barakat,Portland,watercolor,block,19.34,1,19.34
4/11/2012,2012,Yue,Dublin,drawing,pads,10.26,1,10.26
4/11/2012,2012,Barakat,Portland,watercolor,block,19.34,2,38.68
4/11/2012,2012,Aman,Portland,watercolor,pad,12.15,1,12.15
4/11/2012,2012,Yunzhu,Syracuse,drawing,journal,24.94,1,24.94
4/12/2012,2012,Arijit,Syracuse,watercolor,pad,12.15,2,24.3
4/12/2012,2012,Yunzhu,Syracuse,watercolor,pad,12.15,2,24.3
4/12/2012,2012,Patrick,Syracuse,watercolor,sheet,0.77,8,6.16
4/12/2012,2012,Mohit,Davenport,watercolor,block,19.34,1,19.34
4/13/2012,2012,Arinjay,Portland,drawing,pads,10.26,3,30.78
4/13/2012,2012,Ruisi,Dublin,watercolor,pad,12.15,2,24.3
4/13/2012,2012,Ruisi,Dublin,watercolor,pad,12.15,2,24.3
4/13/2012,2012,Ruisi,Dublin,watercolor,sheet,0.77,7,5.39
4/14/2012,2012,Qiaoli,Portland,watercolor,sheet,0.77,8,6.16
4/14/2012,2012,Ruisi,Dublin,watercolor,sheet,0.77,6,4.62
4/14/2012,2012,Qiaoli,Portland,watercolor,pad,12.15,1,12.15
4/14/2012,2012,Yunzhu,Syracuse,drawing,journal,24.94,1,24.94
4/14/2012,2012,Barakat,Portland,watercolor,pad,12.15,1,12.15
4/14/2012,2012,Qiaoli,Portland,watercolor,pad,12.15,2,24.3
4/14/2012,2012,Patrick,Syracuse,drawing,pads,10.26,1,10.26
4/14/2012,2012,Aman,Portland,watercolor,pad,12.15,1,12.15
4/14/2012,2012,Qiaoli,Portland,drawing,sheet,0.36,8,2.88
4/14/2012,2012,Patrick,Syracuse,drawing,journal,24.94,1,24.94
4/15/2012,2012,Arinjay,Portland,watercolor,pad,12.15,1,12.15
4/15/2012,2012,Patrick,Syracuse,watercolor,pad,12.15,1,12.15
4/15/2012,2012,Barakat,Portland,drawing,pads,10.26,3,30.78
4/15/2012,2012,Thomas,Davenport,drawing,sheet,0.36,12,4.32
4/15/2012,2012,Ruisi,Dublin,watercolor,pad,12.15,1,12.15
4/15/2012,2012,Thomas,Davenport,drawing,pads,10.26,1,10.26
4/15/2012,2012,Thomas,Davenport,drawing,sheet,0.36,9,3.24
4/16/2012,2012,Arinjay,Portland,watercolor,pad,12.15,1,12.15
4/16/2012,2012,Mohit,Davenport,drawing,journal,24.94,1,24.94
4/16/2012,2012,Yunzhu,Syracuse,drawing,pads,10.26,2,20.52
4/16/2012,2012,Barakat,Portland,watercolor,block,19.34,1,19.34
4/17/2012,2012,Aman,Portland,watercolor,pad,12.15,1,12.15
4/17/2012,2012,Yunzhu,Syracuse,watercolor,pad,12.15,2,24.3
4/17/2012,2012,Arinjay,Portland,drawing,pads,10.26,1,10.26
4/17/2012,2012,Thomas,Davenport,watercolor,sheet,0.77,8,6.16
4/18/2012,2012,Ran,Dublin,watercolor,sheet,0.77,4,3.08
4/18/2012,2012,Patrick,Syracuse,drawing,journal,24.94,1,24.94
4/18/2012,2012,Patrick,Syracuse,watercolor,sheet,0.77,3,2.31
4/18/2012,2012,Aman,Portland,drawing,pads,10.26,2,20.52
4/18/2012,2012,Yunzhu,Syracuse,watercolor,block,19.34,1,19.34
4/18/2012,2012,Ruisi,Dublin,watercolor,block,19.34,1,19.34
4/18/2012,2012,Mohit,Davenport,watercolor,block,19.34,1,19.34
4/19/2012,2012,Qiaoli,Portland,watercolor,pad,12.15,1,12.15
4/19/2012,2012,Ruisi,Dublin,drawing,roll,20.99,1,20.99
4/19/2012,2012,Barakat,Portland,watercolor,pad,12.15,2,24.3
4/19/2012,2012,Patrick,Syracuse,watercolor,pad,12.15,1,12.15
4/20/2012,2012,Patrick,Syracuse,drawing,roll,20.99,1,20.99
4/20/2012,2012,Barakat,Portland,watercolor,pad,12.15,1,12.15
4/20/2012,2012,Aman,Portland,watercolor,sheet,0.77,7,5.39
4/20/2012,2012,Arinjay,Portland,watercolor,block,19.34,1,19.34
4/21/2012,2012,Yunzhu,Syracuse,watercolor,pad,12.15,1,12.15
4/21/2012,2012,Ruisi,Dublin,watercolor,block,19.34,2,38.68
4/21/2012,2012,Arijit,Syracuse,watercolor,block,19.34,1,19.34
4/21/2012,2012,Barakat,Portland,drawing,pads,10.26,1,10.26
4/21/2012,2012,Arinjay,Portland,watercolor,pad,12.15,2,24.3
4/21/2012,2012,Ran,Dublin,drawing,journal,24.94,3,74.82
4/21/2012,2012,Yue,Dublin,watercolor,pad,12.15,1,12.15
4/22/2012,2012,Patrick,Syracuse,watercolor,block,19.34,1,19.34
4/22/2012,2012,Thomas,Davenport,drawing,journal,24.94,1,24.94
4/22/2012,2012,Ruisi,Dublin,watercolor,block,19.34,1,19.34
4/22/2012,2012,Ran,Dublin,watercolor,pad,12.15,1,12.15
4/22/2012,2012,Aman,Portland,watercolor,pad,12.15,1,12.15
4/22/2012,2012,Yue,Dublin,watercolor,pad,12.15,1,12.15
4/22/2012,2012,Thomas,Davenport,drawing,pads,10.26,1,10.26
4/23/2012,2012,Mohit,Davenport,watercolor,sheet,0.77,7,5.39
4/23/2012,2012,Aman,Portland,drawing,pads,10.26,2,20.52
4/23/2012,2012,Mohit,Davenport,watercolor,pad,12.15,1,12.15
4/23/2012,2012,Thomas,Davenport,watercolor,pad,12.15,1,12.15
4/24/2012,2012,Barakat,Portland,watercolor,pad,12.15,1,12.15
4/24/2012,2012,Arinjay,Portland,watercolor,block,19.34,1,19.34
4/25/2012,2012,Yue,Dublin,watercolor,sheet,0.77,6,4.62
4/25/2012,2012,Qiaoli,Portland,watercolor,sheet,0.77,10,7.7
4/25/2012,2012,Yunzhu,Syracuse,drawing,journal,24.94,1,24.94
4/25/2012,2012,Mohit,Davenport,drawing,pads,10.26,2,20.52
4/25/2012,2012,Arinjay,Portland,drawing,pads,10.26,1,10.26
4/25/2012,2012,Aman,Portland,watercolor,sheet,0.77,10,7.7
4/25/2012,2012,Qiaoli,Portland,watercolor,pad,12.15,1,12.15
4/26/2012,2012,Thomas,Davenport,watercolor,sheet,0.77,11,8.47
4/26/2012,2012,Arijit,Syracuse,drawing,roll,20.99,1,20.99
4/27/2012,2012,Arijit,Syracuse,watercolor,block,19.34,1,19.34
4/27/2012,2012,Yue,Dublin,watercolor,sheet,0.77,4,3.08
4/28/2012,2012,Barakat,Portland,drawing,pads,10.26,2,20.52
4/28/2012,2012,Qiaoli,Portland,drawing,pads,10.26,2,20.52
4/28/2012,2012,Thomas,Davenport,watercolor,pad,12.15,2,24.3
4/28/2012,2012,Ruisi,Dublin,watercolor,block,19.34,1,19.34
4/28/2012,2012,Qiaoli,Portland,watercolor,pad,12.15,2,24.3
4/28/2012,2012,Ran,Dublin,watercolor,pad,12.15,1,12.15
4/28/2012,2012,Yue,Dublin,drawing,pads,10.26,1,10.26
4/28/2012,2012,Ruisi,Dublin,drawing,journal,24.94,1,24.94
4/28/2012,2012,Patrick,Syracuse,watercolor,sheet,0.77,6,4.62
4/28/2012,2012,Qiaoli,Portland,watercolor,block,19.34,1,19.34
4/28/2012,2012,Aman,Portland,drawing,pads,10.26,1,10.26
4/28/2012,2012,Yunzhu,Syracuse,watercolor,roll,97.99,1,97.99
4/28/2012,2012,Yunzhu,Syracuse,drawing,journal,24.94,1,24.94
4/29/2012,2012,Patrick,Syracuse,drawing,pads,10.26,1,10.26
4/29/2012,2012,Barakat,Portland,drawing,journal,24.94,1,24.94
4/29/2012,2012,Arinjay,Portland,drawing,roll,20.99,1,20.99
4/29/2012,2012,Arinjay,Portland,watercolor,block,19.34,1,19.34
4/29/2012,2012,Ran,Dublin,watercolor,pad,12.15,1,12.15
4/29/2012,2012,Arijit,Syracuse,drawing,sheet,0.36,8,2.88
4/29/2012,2012,Yunzhu,Syracuse,watercolor,block,19.34,1,19.34
4/29/2012,2012,Yunzhu,Syracuse,watercolor,pad,12.15,2,24.3
4/29/2012,2012,Patrick,Syracuse,drawing,pads,10.26,2,20.52
4/29/2012,2012,Ruisi,Dublin,drawing,pads,10.26,1,10.26
4/29/2012,2012,Arinjay,Portland,watercolor,sheet,0.77,10,7.7
4/30/2012,2012,Arinjay,Portland,watercolor,pad,12.15,1,12.15
4/30/2012,2012,Patrick,Syracuse,watercolor,block,19.34,1,19.34
4/30/2012,2012,Aman,Portland,drawing,pads,10.26,2,20.52
4/30/2012,2012,Arinjay,Portland,drawing,pads,10.26,1,10.26
4/30/2012,2012,Barakat,Portland,watercolor,sheet,0.77,7,5.39
5/1/2012,2012,Qiaoli,Portland,watercolor,pad,12.15,1,12.15
5/1/2012,2012,Mohit,Davenport,drawing,journal,24.94,1,24.94
5/1/2012,2012,Arinjay,Portland,drawing,pads,10.26,1,10.26
5/2/2012,2012,Yunzhu,Syracuse,watercolor,pad,12.15,1,12.15
5/2/2012,2012,Mohit,Davenport,drawing,pads,10.26,1,10.26
5/2/2012,2012,Yunzhu,Syracuse,drawing,pads,10.26,2,20.52
5/2/2012,2012,Arijit,Syracuse,drawing,roll,20.99,1,20.99
5/2/2012,2012,Qiaoli,Portland,drawing,journal,24.94,1,24.94
5/2/2012,2012,Arijit,Syracuse,drawing,journal,24.94,1,24.94
5/2/2012,2012,Qiaoli,Portland,watercolor,block,19.34,1,19.34
5/3/2012,2012,Thomas,Davenport,drawing,journal,24.94,1,24.94
5/3/2012,2012,Patrick,Syracuse,watercolor,pad,12.15,3,36.45
5/3/2012,2012,Thomas,Davenport,drawing,pads,10.26,1,10.26
5/4/2012,2012,Aman,Portland,watercolor,pad,12.15,1,12.15
5/4/2012,2012,Ruisi,Dublin,drawing,journal,24.94,1,24.94
5/4/2012,2012,Yunzhu,Syracuse,watercolor,sheet,0.77,8,6.16
5/4/2012,2012,Ran,Dublin,watercolor,sheet,0.77,8,6.16
5/4/2012,2012,Barakat,Portland,drawing,pads,10.26,1,10.26
5/5/2012,2012,Patrick,Syracuse,drawing,journal,24.94,1,24.94
5/5/2012,2012,Aman,Portland,drawing,pads,10.26,1,10.26
5/5/2012,2012,Yunzhu,Syracuse,watercolor,sheet,0.77,9,6.93
5/5/2012,2012,Arijit,Syracuse,watercolor,pad,12.15,1,12.15
5/5/2012,2012,Mohit,Davenport,drawing,pads,10.26,1,10.26
5/5/2012,2012,Qiaoli,Portland,watercolor,block,19.34,1,19.34
5/6/2012,2012,Arinjay,Portland,drawing,pads,10.26,1,10.26
5/6/2012,2012,Thomas,Davenport,drawing,journal,24.94,1,24.94
5/6/2012,2012,Thomas,Davenport,drawing,roll,20.99,1,20.99
5/6/2012,2012,Arinjay,Portland,drawing,sheet,0.36,12,4.32
5/6/2012,2012,Thomas,Davenport,drawing,pads,10.26,1,10.26
5/6/2012,2012,Aman,Portland,watercolor,pad,12.15,1,12.15
5/6/2012,2012,Qiaoli,Portland,watercolor,pad,12.15,1,12.15
5/7/2012,2012,Thomas,Davenport,watercolor,sheet,0.77,11,8.47
5/7/2012,2012,Yunzhu,Syracuse,drawing,pads,10.26,2,20.52
5/8/2012,2012,Ruisi,Dublin,watercolor,block,19.34,1,19.34
5/8/2012,2012,Aman,Portland,drawing,journal,24.94,1,24.94
5/9/2012,2012,Ran,Dublin,drawing,journal,24.94,1,24.94
5/9/2012,2012,Yunzhu,Syracuse,watercolor,block,19.34,1,19.34
5/9/2012,2012,Yunzhu,Syracuse,drawing,roll,20.99,1,20.99
5/9/2012,2012,Thomas,Davenport,drawing,pads,10.26,1,10.26
5/9/2012,2012,Ran,Dublin,watercolor,pad,12.15,1,12.15
5/9/2012,2012,Barakat,Portland,watercolor,pad,12.15,1,12.15
5/9/2012,2012,Ruisi,Dublin,drawing,journal,24.94,1,24.94
5/9/2012,2012,Arinjay,Portland,watercolor,block,19.34,1,19.34
5/9/2012,2012,Ruisi,Dublin,watercolor,pad,12.15,2,24.3
5/9/2012,2012,Ran,Dublin,drawing,journal,24.94,1,24.94
5/10/2012,2012,Barakat,Portland,drawing,pads,10.26,3,30.78
5/10/2012,2012,Barakat,Portland,watercolor,pad,12.15,1,12.15
5/10/2012,2012,Barakat,Portland,watercolor,block,19.34,1,19.34
5/11/2012,2012,Yunzhu,Syracuse,drawing,pads,10.26,1,10.26
5/11/2012,2012,Ran,Dublin,drawing,roll,20.99,1,20.99
